7.713206432667459467e+02,2.075194935940150032e+01
6.336482349262754497e+02,7.488038825386119015e+02
4.985070123025903968e+02,2.247966455308476554e+02
3.948266327914451423e+00,5.121922633857766414e+02
7.217553174317995399e+02,2.918760681706331752e+02
5.425443680112612128e+02,1.421700476015269601e+02
3.733407600514692035e+02,6.741336150663453282e+02
4.418331744229960805e+02,4.340139933332937403e+02
9.086488808086681956e+02,3.192360889885452480e+02
9.045934927090738142e+01,3.007000566362033851e+02
1.139843618635497648e+02,8.286813263076766134e+02
4.689631938924976140e+01,6.262871483113925706e+02
8.211056578369284580e+02,1.511520196425638574e+02
8.261228438427398260e+02,2.513741342070593419e+02
5.345579488018150869e+02,5.902013629854228611e+02
3.928176722538734111e+01,3.571817586345362656e+02
7.961309015596418703e+01,3.054599183428182982e+02
3.995920868997726672e+01,4.294921784316383651e+02
3.149268718426882856e+02,6.364911430675446127e+02
8.799151745179160571e+02,7.632405871436810685e+02
8.780966427248582704e+02,4.175091438392669829e+02
5.978366479629736432e+02,2.622156611319502986e+02
3.030625606510347438e+02,2.420758754035273626e+02
5.575781886626441519e+02,5.655070198881675196e+02
4.751322474150505286e+02,2.927979762895091085e+02
6.425106069482444582e+01,9.788191457576426728e+02
3.397078436378636752e+02,4.950486308824543471e+02
3.182728054789512271e+02,5.197969858753801873e+02
6.809727353795003069e+01,4.645308077793325197e+02
7.819491186191484076e+02,7.186028103822502544e+02
5.860219800531758665e+02,3.709441323440787386e+01
3.506563912831329617e+02,5.631906844927450493e+02
2.997298724245628136e+02,5.123341532735493047e+02
6.734669252847205598e+02,1.591937333780934978e+02
5.047767015399762158e+01,3.378158870646794867e+02
1.080637727794525631e+02,1.789028085710904179e+02
8.858270961677056903e+02,3.653649712141158261e+02
4.697852934404944563e+02,5.982556712791091513e+02
1.476201922852976622e+02,1.840348220931512628e+02
6.450721264682418905e+02,4.862800626340557386e+01
2.486125078027694428e+02,5.424085162280042596e+02
2.267733432700092067e+02,3.814115349046321057e+02
9.222327869035462982e+02,9.253568728677768149e+02
5.667499245749999091e+02,5.334708849890026841e+02
1.486002463322810740e+01,9.778992634020049763e+02
5.730289040331858814e+02,7.917569962766240224e+02
5.841958285306754988e+02,7.088498263689551777e+02
1.485334513564585563e+02,4.284507389678964273e+02
6.938900663424117283e+02,1.046197445228531677e+02
4.396052377745904778e+02,1.662021477045336724e+02
5.069786292640473562e+02,8.190358641362125809e+02
9.010673472443852461e+01,8.000687506941451375e+02
5.651263539578045538e+02,5.893477116806074037e+02
1.981006572162688997e+02,4.361182553388343308e+02
3.068484037294627598e+01,4.531050002012334517e+02
7.827148182449711840e+02,8.485091818947146294e+02
6.031629758620348412e+02,7.810606172902820390e+02
6.157368760335692741e+02,2.116519117215498369e+01
7.504646104874909724e+02,1.760421332836938859e+02
4.585142062372730152e+02,5.131227077322450896e+02
4.840208902868258178e+02,8.443857945393475575e+02
8.487640718112321565e+02,7.426745772994340768e+02
4.566975353201722214e+02,4.168984070493777381e+02
1.167295109469632735e+02,3.386791329893397346e+02
7.708540441603861382e+01,2.059502583689725270e+02
5.737762314512021931e+02,2.938315552037680050e+02
8.133160836708041188e+02,7.848667182769469264e+02
